workerid,proliferate.condition,correct_answer,duration,is_correct,name,num_fails,prompt,response,response_type,type,error
305,gen+ped,NA,4.753,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
305,gen+ped,NA,8.597,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that daxes could have green feathers before you observed it together?,no,mc,followup,
305,gen+ped,been_while,9.669,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
305,gen+ped,NA,53.303,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.","Scientist arrives on new planet.  Comes into contact with another species, states ""he"" is also a scientist and shows me ""new scientist"" an animal he has observed.",freeform,followup,
412,gen+ped,Susan,6.989,,botcaptcha,0,"James says to Susan: ""It's a beautiful day, isn't it?"" Who is James talking to?",['Susan'],freeform,attention,
412,gen+ped,tiger,9.596,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",tiger,freeform,attention,
412,gen+ped,,4.14,,,,,,,introduction,
412,gen+ped,NA,5.337,True,predicted_probability,,Imagine that you come across another wug. What are the chances that it squeaks?,0.54,slider,followup,
412,gen+ped,wug,4.681,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,wug,grid,followup,
412,gen+ped,NA,3.414,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
412,gen+ped,NA,7.49,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that wugs could squeak before you observed it together?,yes,mc,followup,
412,gen+ped,been_while,7.375,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
412,gen+ped,NA,16.628,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.",New thing on a planet took you to a wug and it squeaked.,freeform,followup,
322,gen+ped,Elizabeth,5.915,,botcaptcha,0,"Joseph says to Elizabeth: ""It's a beautiful day, isn't it?"" Who is Joseph talking to?",['Elizabeth'],freeform,attention,
322,gen+ped,shadow,32.435,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",shadow,freeform,attention,
322,gen+ped,,2.591,,,,,,,introduction,
322,gen+ped,NA,7.029,True,predicted_probability,,Imagine that you come across another fep. What are the chances that it squeaks?,0.5,slider,followup,
322,gen+ped,fep,3.317,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,fep,grid,followup,
322,gen+ped,NA,3.368,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
322,gen+ped,NA,5.137,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that feps could squeak before you observed it together?,yes,mc,followup,
322,gen+ped,been_while,5.016,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
322,gen+ped,NA,28.64,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.","An animated dog told me that the item is a ""fep"" and said that feps squeak. ",freeform,followup,
418,gen+ped,Barbara,17.193,,botcaptcha,0,"John says to Barbara: ""It's a beautiful day, isn't it?"" Who is John talking to?",['Barbara'],freeform,attention,
418,gen+ped,shadow,39.414,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",Shadow,freeform,attention,
418,gen+ped,,12.822,,,,,,,introduction,
418,gen+ped,NA,13.133,True,predicted_probability,,Imagine that you come across another wug. What are the chances that it squeaks?,0.52,slider,followup,
418,gen+ped,wug,9.252,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,wug,grid,followup,
418,gen+ped,NA,7.683,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
418,gen+ped,NA,14.772,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that wugs could squeak before you observed it together?,yes,mc,followup,
418,gen+ped,been_while,13.231,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
418,gen+ped,NA,97.519,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.",I arrived on an alien planet and a researcher who has been studying on this planet for awhile showed me a species of creature called wug and demonstrated that it could squeak ,freeform,followup,
395,gen+ped,Sarah,4.538,,botcaptcha,0,"William says to Sarah: ""It's a beautiful day, isn't it?"" Who is William talking to?",['Sarah'],freeform,attention,
395,gen+ped,tiger,10.7,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",tiger,freeform,attention,
395,gen+ped,,6.052,,,,,,,introduction,
395,gen+ped,NA,4.139,True,predicted_probability,,Imagine that you come across another dax. What are the chances that it has green feathers?,0.81,slider,followup,
395,gen+ped,dax,4.717,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,dax,grid,followup,
395,gen+ped,NA,1.787,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
395,gen+ped,NA,4.348,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that daxes could have green feathers before you observed it together?,no,mc,followup,
395,gen+ped,been_while,5.921,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
395,gen+ped,NA,17.152,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.",the researcher on this planet showed me a dax and it has green feathers ,freeform,followup,
389,gen+ped,Linda,8.502,,botcaptcha,0,"Robert says to Linda: ""It's a beautiful day, isn't it?"" Who is Robert talking to?",['Linda'],freeform,attention,
389,gen+ped,tiger,44.523,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",tiger,freeform,attention,
389,gen+ped,,3.979,,,,,,,introduction,
389,gen+ped,NA,10.177,True,predicted_probability,,Imagine that you come across another fep. What are the chances that it has purple petals?,0.98,slider,followup,
389,gen+ped,fep,5.241,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,fep,grid,followup,
389,gen+ped,NA,6.13,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
389,gen+ped,NA,9.694,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that feps could have purple petals before you observed it together?,yes,mc,followup,
